"gridid","prefix","number","Shape_Length","Shape_Area","OBJECTID","Join_ID","sum_Shape_Area","sum_Area_SQUAREKILOMETERS","Polygon_Count","X231","X243","X312","X324","X412","X512","X111","X112","X121","X142","X311","X313","X321","X322","X332","X333","X122","X211","X242","X421","X423","X522","X131","X411","X331","X521","X133","X511","X334","X124","X141","X222","X132","X123","NA.","total","artificial_surfaces","agricultural_surfaces","forested_and_semi_natural","wetlands","water_bodies","urban","forest","scrub","y","x"
"R89","R",89,40000,1e+08,8289,907,3210402.63095154,3.21015608601944,6,0,0,0,0,0,0,0,0,0,0,0,0.0321040263095154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321040263095154,0,0,0.0321040263095154,0,0,0,0.0321040263095154,0,53.005546,-8.223474
"R89","R",89,40000,1e+08,8290,907,1728799.44843356,1.72867164238828,4,0,0,0,0.0172879944843356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172879944843356,0,0,0.0172879944843356,0,0,0,0,0.0172879944843356,53.005546,-8.223474
"R89","R",89,40000,1e+08,8291,907,1687507.77351352,1.68738119377251,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168750777351352,0,0,0,0,0,0,0,0,0,0,0,0.0168750777351352,0,0,0,0.0168750777351352,0,0,0,0,53.005546,-8.223474
"R89","R",89,40000,1e+08,8292,907,5015046.65948114,5.01467206265365,6,0,0,0,0,0.0501504665948114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501504665948114,0,0,0,0.0501504665948114,0,0,0,0,53.005546,-8.223474
"R89","R",89,40000,1e+08,8293,907,14855031.7614838,14.8538656666966,1,0,0,0,0,0,0.148550317614838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148550317614838,0,0,0,0,0.148550317614838,0,0,0,53.005546,-8.223474
"R90","R",90,40000,1e+08,8416,920,58528972.8727907,58.5248213259654,1,0.585289728727907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585289728727907,0,0.585289728727907,0,0,0,0,0,0,52.196882,-8.073132
"R90","R",90,40000,1e+08,8417,920,2970864.86461019,2.97065618208683,2,0,0.0297086486461019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297086486461019,0,0.0297086486461019,0,0,0,0,0,0,52.196882,-8.073132
"R90","R",90,40000,1e+08,8418,920,1406934.25670096,1.4068342218243,3,0,0,0,0,0,0,0,0,0,0,0.0140693425670096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140693425670096,0,0,0.0140693425670096,0,0,0,0.0140693425670096,0,52.196882,-8.073132
"R90","R",90,40000,1e+08,8419,920,8586422.20763081,8.58581446673766,13,0,0,0.0858642220763081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858642220763081,0,0,0.0858642220763081,0,0,0,0.0858642220763081,0,52.196882,-8.073132
"R90","R",90,40000,1e+08,8420,920,11688861.5230547,11.6880320540243,13,0,0,0,0.116888615230547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116888615230547,0,0,0.116888615230547,0,0,0,0,0.116888615230547,52.196882,-8.073132
"R90","R",90,40000,1e+08,8421,920,16817944.2752127,16.8167602937773,5,0,0,0,0,0.168179442752127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168179442752127,0,0,0,0.168179442752127,0,0,0,0,52.196882,-8.073132
"R91","R",91,40000,1e+08,8512,930,273839.411480014,0.27381993944143,2,0,0,0,0,0,0,0,0.00273839411480014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273839411480014,0.00273839411480014,0,0,0,0,0.00273839411480014,0,0,52.28676,-8.07328
"R91","R",91,40000,1e+08,8513,930,1673708.16192964,1.67359069729354,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167370816192964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167370816192964,0,0.0167370816192964,0,0,0,0,0,0,52.28676,-8.07328
"R91","R",91,40000,1e+08,8514,930,74182389.4805364,74.1771314323168,2,0.741823894805364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741823894805364,0,0.741823894805364,0,0,0,0,0,0,52.28676,-8.07328
"R91","R",91,40000,1e+08,8515,930,389003.840083624,0.38897655688945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389003840083624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389003840083624,0,0.00389003840083624,0,0,0,0,0,0,52.28676,-8.07328
"R91","R",91,40000,1e+08,8516,930,298766.378612357,0.298745409240881,1,0,0,0,0,0,0,0,0,0,0,0.00298766378612357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298766378612357,0,0,0.00298766378612357,0,0,0,0.00298766378612357,0,52.28676,-8.07328
"R91","R",91,40000,1e+08,8517,930,11878006.0847286,11.8771667370478,9,0,0,0.118780060847286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118780060847286,0,0,0.118780060847286,0,0,0,0.118780060847286,0,52.28676,-8.07328
"R91","R",91,40000,1e+08,8518,930,1582800.97171399,1.58268904463428,3,0,0,0,0,0,0,0,0,0,0,0,0.0158280097171399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158280097171399,0,0,0.0158280097171399,0,0,0,0.0158280097171399,0,52.28676,-8.07328
"R91","R",91,40000,1e+08,8519,930,3675302.92595787,3.67504154705582,7,0,0,0,0.0367530292595786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367530292595786,0,0,0.0367530292595786,0,0,0,0,0.0367530292595786,52.28676,-8.07328
"R91","R",91,40000,1e+08,8520,930,6046182.74495745,6.04575719150131,2,0,0,0,0,0.0604618274495745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604618274495745,0,0,0,0.0604618274495745,0,0,0,0,52.28676,-8.07328
"R92","R",92,40000,1e+08,8611,942,74783.547814429,0.074778313070845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074783547814429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074783547814429,0.00074783547814429,0,0,0,0,0,0,0,52.376636,-8.073428
"R92","R",92,40000,1e+08,8612,942,1495010.00784717,1.49490506787845,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149501000784717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149501000784717,0,0.0149501000784717,0,0,0,0,0,0,52.376636,-8.073428
"R92","R",92,40000,1e+08,8613,942,19755755.8203129,19.754359485008,2,0.197557558203129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197557558203129,0,0.197557558203129,0,0,0,0,0,0,52.376636,-8.073428
"R92","R",92,40000,1e+08,8614,942,1174549.16410134,1.1744662867568,1,0,0.0117454916410134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117454916410134,0,0.0117454916410134,0,0,0,0,0,0,52.376636,-8.073428
"R92","R",92,40000,1e+08,8615,942,257398.839946958,0.257380724785375,1,0,0,0,0,0,0,0,0,0,0,0.00257398839946958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257398839946958,0,0,0.00257398839946958,0,0,0,0.00257398839946958,0,52.376636,-8.073428
"R92","R",92,40000,1e+08,8616,942,13373396.9087239,13.3724527695354,10,0,0,0.133733969087239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133733969087239,0,0,0.133733969087239,0,0,0,0.133733969087239,0,52.376636,-8.073428
"R92","R",92,40000,1e+08,8617,942,5620322.49301647,5.6199228834749,1,0,0,0,0,0,0,0,0,0,0,0,0.0562032249301647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562032249301647,0,0,0.0562032249301647,0,0,0,0.0562032249301647,0,52.376636,-8.073428
"R92","R",92,40000,1e+08,8618,942,4495482.23042442,4.49515948594464,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0449548223042442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449548223042442,0,0,0.0449548223042442,0,0,0,0,0.0449548223042442,52.376636,-8.073428
"R92","R",92,40000,1e+08,8619,942,13835624.190763,13.8346495627657,10,0,0,0,0.13835624190763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13835624190763,0,0,0.13835624190763,0,0,0,0,0.13835624190763,52.376636,-8.073428
"R92","R",92,40000,1e+08,8620,942,1179244.66250843,1.17916016359157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117924466250843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117924466250843,0,0,0.0117924466250843,0,0,0,0,0,52.376636,-8.073428
"R92","R",92,40000,1e+08,8621,942,182680.971373302,0.18266800343976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182680971373302,0,0,0,0,0,0,0,0,0,0,0,0.00182680971373302,0,0,0,0.00182680971373302,0,0,0,0,52.376636,-8.073428
"R92","R",92,40000,1e+08,8622,942,38555751.1631677,38.5530158114681,2,0,0,0,0,0.385557511631677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385557511631677,0,0,0,0.385557511631677,0,0,0,0,52.376636,-8.073428
"R93","R",93,40000,1e+08,8721,954,438091.583377925,0.43806041675016,2,0,0,0,0,0,0,0,0.00438091583377925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438091583377925,0.00438091583377925,0,0,0,0,0.00438091583377925,0,0,52.466511,-8.073578
"R93","R",93,40000,1e+08,8722,954,315431.847852033,0.315409094630328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315431847852033,0,0,0,0,0,0,0,0,0,0,0,0,0.00315431847852033,0.00315431847852033,0,0,0,0,0,0,0,52.466511,-8.073578
"R93","R",93,40000,1e+08,8723,954,13566.1851846983,0.013565202491441,1,0,0,0,0,0,0,0,0,0,0.00013566185184698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013566185184698,0.00013566185184698,0,0,0,0,0,0,0,52.466511,-8.073578
"R93","R",93,40000,1e+08,8724,954,3749114.57908232,3.74885110051155,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374911457908232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374911457908232,0,0.0374911457908232,0,0,0,0,0,0,52.466511,-8.073578
"R93","R",93,40000,1e+08,8725,954,87321071.8026771,87.314891333399,1,0.873210718026771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873210718026771,0,0.873210718026771,0,0,0,0,0,0,52.466511,-8.073578
"R93","R",93,40000,1e+08,8726,954,1807054.51766763,1.80692601637119,5,0,0,0,0,0,0,0,0,0,0,0.0180705451766763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180705451766763,0,0,0.0180705451766763,0,0,0,0.0180705451766763,0,52.466511,-8.073578
"R93","R",93,40000,1e+08,8727,954,6231397.96052318,6.23095269537944,3,0,0,0.0623139796052318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623139796052318,0,0,0.0623139796052318,0,0,0,0.0623139796052318,0,52.466511,-8.073578
"R93","R",93,40000,1e+08,8728,954,124271.523635108,0.124262701232023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124271523635108,0,0,0,0,0,0,0,0,0,0,0,0.00124271523635108,0,0,0,0.00124271523635108,0,0,0,0,52.466511,-8.073578
"R94","R",94,40000,1e+08,8823,966,270132.074751795,0.270113098369525,1,0,0,0,0,0,0,0,0.00270132074751795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270132074751795,0.00270132074751795,0,0,0,0,0.00270132074751795,0,0,52.556385,-8.073728
"R94","R",94,40000,1e+08,8824,966,299474.284501648,0.29945329489473,1,0,0,0,0,0,0,0,0,0,0.00299474284501648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299474284501648,0.00299474284501648,0,0,0,0,0,0,0,52.556385,-8.073728
"R94","R",94,40000,1e+08,8825,966,969573.640643507,0.969505762971707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969573640643507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969573640643507,0,0.00969573640643507,0,0,0,0,0,0,52.556385,-8.073728
"R94","R",94,40000,1e+08,8826,966,88260468.7682053,88.2542149861554,2,0.882604687682053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882604687682053,0,0.882604687682053,0,0,0,0,0,0,52.556385,-8.073728
"R94","R",94,40000,1e+08,8827,966,1247507.87485182,1.24742041715591,2,0,0,0,0,0,0,0,0,0,0,0.0124750787485182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124750787485182,0,0,0.0124750787485182,0,0,0,0.0124750787485182,0,52.556385,-8.073728
"R94","R",94,40000,1e+08,8828,966,5741456.30114946,5.74105058128391,10,0,0,0.0574145630114946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574145630114946,0,0,0.0574145630114946,0,0,0,0.0574145630114946,0,52.556385,-8.073728
"R94","R",94,40000,1e+08,8829,966,771045.412552362,0.770990833618179,4,0,0,0,0,0,0,0,0,0,0,0,0.00771045412552362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771045412552362,0,0,0.00771045412552362,0,0,0,0.00771045412552362,0,52.556385,-8.073728
"R94","R",94,40000,1e+08,8830,966,2440341.58748367,2.44016960185557,7,0,0,0,0.0244034158748367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244034158748367,0,0,0.0244034158748367,0,0,0,0,0.0244034158748367,52.556385,-8.073728
"R95","R",95,40000,1e+08,8908,975,66098001.749581,66.0933243772259,1,0.66098001749581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66098001749581,0,0.66098001749581,0,0,0,0,0,0,52.646257,-8.073879
"R95","R",95,40000,1e+08,8909,975,962164.75685816,0.962097159099504,2,0,0.0096216475685816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096216475685816,0,0.0096216475685816,0,0,0,0,0,0,52.646257,-8.073879
"R95","R",95,40000,1e+08,8910,975,1123828.0884229,1.12374846341307,2,0,0,0,0,0,0,0,0,0,0,0.011238280884229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011238280884229,0,0,0.011238280884229,0,0,0,0.011238280884229,0,52.646257,-8.073879
"R95","R",95,40000,1e+08,8911,975,18838268.7051069,18.8369349669817,29,0,0,0.188382687051069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188382687051069,0,0,0.188382687051069,0,0,0,0.188382687051069,0,52.646257,-8.073879
"R95","R",95,40000,1e+08,8912,975,1594264.20725004,1.59415154083806,3,0,0,0,0,0,0,0,0,0,0,0,0.0159426420725004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159426420725004,0,0,0.0159426420725004,0,0,0,0.0159426420725004,0,52.646257,-8.073879
"R95","R",95,40000,1e+08,8913,975,9000958.60082731,9.00031803460731,14,0,0,0,0.0900095860082731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900095860082731,0,0,0.0900095860082731,0,0,0,0,0.0900095860082731,52.646257,-8.073879
"R95","R",95,40000,1e+08,8914,975,2382513.89195369,2.38234402083704,6,0,0,0,0,0.0238251389195369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238251389195369,0,0,0,0.0238251389195369,0,0,0,0,52.646257,-8.073879
"R96","R",96,40000,1e+08,8990,984,322347.976014397,0.322325404022667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322347976014397,0,0,0,0,0,0,0,0,0,0,0,0,0.00322347976014397,0.00322347976014397,0,0,0,0,0,0,0,52.736128,-8.074031
"R96","R",96,40000,1e+08,8991,984,77522129.5996765,77.5166514946711,2,0.775221295996765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775221295996765,0,0.775221295996765,0,0,0,0,0,0,52.736128,-8.074031
"R96","R",96,40000,1e+08,8992,984,382184.749601797,0.38215798385008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382184749601797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382184749601797,0,0.00382184749601797,0,0,0,0,0,0,52.736128,-8.074031
"R96","R",96,40000,1e+08,8993,984,838828.612244331,0.83876967703636,2,0,0.00838828612244331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838828612244331,0,0.00838828612244331,0,0,0,0,0,0,52.736128,-8.074031
"R96","R",96,40000,1e+08,8994,984,11739031.7677794,11.7381962398046,18,0,0,0.117390317677794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117390317677794,0,0,0.117390317677794,0,0,0,0.117390317677794,0,52.736128,-8.074031
"R96","R",96,40000,1e+08,8995,984,360265.552088178,0.36023949318599,1,0,0,0,0,0,0,0,0,0,0,0,0.00360265552088178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360265552088178,0,0,0.00360265552088178,0,0,0,0.00360265552088178,0,52.736128,-8.074031
"R96","R",96,40000,1e+08,8996,984,5463750.46303812,5.46335840887007,5,0,0,0,0.0546375046303812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546375046303812,0,0,0.0546375046303812,0,0,0,0,0.0546375046303812,52.736128,-8.074031
"R96","R",96,40000,1e+08,8997,984,3371461.27955723,3.37121986013997,4,0,0,0,0,0.0337146127955723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337146127955723,0,0,0,0.0337146127955723,0,0,0,0,52.736128,-8.074031
"R97","R",97,40000,1e+08,9081,994,363887.412756211,0.363861307476366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363887412756211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363887412756211,0.00363887412756211,0,0,0,0,0,0,0,52.825998,-8.074184
"R97","R",97,40000,1e+08,9082,994,1327609.15564471,1.32751405434261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132760915564471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132760915564471,0,0.0132760915564471,0,0,0,0,0,0,52.825998,-8.074184
"R97","R",97,40000,1e+08,9083,994,88933470.8586112,88.9271718846627,1,0.889334708586112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889334708586112,0,0.889334708586112,0,0,0,0,0,0,52.825998,-8.074184
"R97","R",97,40000,1e+08,9084,994,2721278.89226011,2.72108605050813,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272127889226011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272127889226011,0,0.0272127889226011,0,0,0,0,0,0,52.825998,-8.074184
"R97","R",97,40000,1e+08,9085,994,4825983.35599069,4.82564446239502,4,0,0,0.0482598335599069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482598335599069,0,0,0.0482598335599069,0,0,0,0.0482598335599069,0,52.825998,-8.074184
"R97","R",97,40000,1e+08,9086,994,1827770.32473714,1.82764079669516,3,0,0,0,0.0182777032473714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182777032473714,0,0,0.0182777032473714,0,0,0,0,0.0182777032473714,52.825998,-8.074184
"R98","R",98,40000,1e+08,9168,1003,515049.678975242,0.515013544152615,1,0,0,0,0,0,0,0,0.00515049678975242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515049678975242,0.00515049678975242,0,0,0,0,0.00515049678975242,0,0,52.915866,-8.074337
"R98","R",98,40000,1e+08,9169,1003,624794.887214365,0.624750029030349,1,0,0,0,0,0,0,0,0,0,0.00624794887214365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624794887214365,0.00624794887214365,0,0,0,0,0,0,0,52.915866,-8.074337
"R98","R",98,40000,1e+08,9170,1003,5946968.34216501,5.94654542381609,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594696834216501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594696834216501,0,0.0594696834216501,0,0,0,0,0,0,52.915866,-8.074337
"R98","R",98,40000,1e+08,9171,1003,82513354.517523,82.5075096143002,1,0.82513354517523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82513354517523,0,0.82513354517523,0,0,0,0,0,0,52.915866,-8.074337
"R98","R",98,40000,1e+08,9172,1003,359515.660339629,0.359490304767568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359515660339629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359515660339629,0,0.00359515660339629,0,0,0,0,0,0,52.915866,-8.074337
"R98","R",98,40000,1e+08,9173,1003,4085399.2817704,4.08511209332792,5,0,0.040853992817704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040853992817704,0,0.040853992817704,0,0,0,0,0,0,52.915866,-8.074337
"R98","R",98,40000,1e+08,9174,1003,261117.223193679,0.261098932327476,1,0,0,0,0,0,0,0,0,0,0,0.00261117223193679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261117223193679,0,0,0.00261117223193679,0,0,0,0.00261117223193679,0,52.915866,-8.074337
"R98","R",98,40000,1e+08,9175,1003,723197.974771646,0.723147249025666,1,0,0,0.00723197974771646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723197974771646,0,0,0.00723197974771646,0,0,0,0.00723197974771646,0,52.915866,-8.074337
"R98","R",98,40000,1e+08,9176,1003,445829.233047685,0.445797953875203,2,0,0,0,0,0,0,0,0,0,0,0,0.00445829233047686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445829233047686,0,0,0.00445829233047686,0,0,0,0.00445829233047686,0,52.915866,-8.074337
"R98","R",98,40000,1e+08,9177,1003,323573.528262388,0.323550829487429,1,0,0,0,0.00323573528262388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323573528262388,0,0,0.00323573528262388,0,0,0,0,0.00323573528262388,52.915866,-8.074337
"R98","R",98,40000,1e+08,9178,1003,390816.390921671,0.390788148187093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390816390921671,0,0,0,0,0,0,0,0,0,0,0,0.00390816390921671,0,0,0,0.00390816390921671,0,0,0,0,52.915866,-8.074337
"R98","R",98,40000,1e+08,9179,1003,3810383.28181525,3.81011444072944,4,0,0,0,0,0.0381038328181525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381038328181525,0,0,0,0.0381038328181525,0,0,0,0,52.915866,-8.074337
"R99","R",99,40000,1e+08,9261,1012,748413.383463134,0.748359690300096,1,0,0,0,0,0,0,0,0.00748413383463134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748413383463134,0.00748413383463134,0,0,0,0,0.00748413383463134,0,0,53.005733,-8.074491
"R99","R",99,40000,1e+08,9262,1012,6261041.48715716,6.26059644797168,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626104148715716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626104148715716,0,0.0626104148715716,0,0,0,0,0,0,53.005733,-8.074491
"R99","R",99,40000,1e+08,9263,1012,75451314.0527731,75.4459697655402,1,0.754513140527731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754513140527731,0,0.754513140527731,0,0,0,0,0,0,53.005733,-8.074491
"R99","R",99,40000,1e+08,9264,1012,2596518.52276286,2.59633636740687,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259651852276286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259651852276286,0,0.0259651852276286,0,0,0,0,0,0,53.005733,-8.074491
