prefix,number,gridid,X_centroid,Y_centroid,y,x,Field,Field1,Shape_Length,Shape_Area
C,6508,C6508,-7,55,54.919798999999998,-6.978387000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6509,C6509,-7,55,54.928781000000001,-6.978159000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6510,C6510,-7,55,54.937764000000001,-6.977931000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6511,C6511,-7,55,54.946745999999997,-6.977703000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6512,C6512,-7,55,54.955728000000001,-6.977475000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6513,C6513,-7,55,54.964711000000001,-6.977247000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6514,C6514,-7,55,54.973692999999997,-6.977019000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6515,C6515,-7,55,54.982675000000000,-6.976791000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6516,C6516,-7,55,54.991656999999996,-6.976562000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6517,C6517,-7,55,55.000639000000000,-6.976333000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6518,C6518,-7,55,55.009622000000000,-6.976105000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6519,C6519,-7,55,55.018604000000003,-6.975876000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6520,C6520,-7,55,55.027585999999999,-6.975647000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6521,C6521,-7,55,55.036568000000003,-6.975418000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6522,C6522,-7,55,55.045549999999999,-6.975188000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6523,C6523,-7,55,55.054532000000002,-6.974959000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6524,C6524,-7,55,55.063513999999998,-6.974729000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6525,C6525,-7,55,55.072496999999998,-6.974500000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6526,C6526,-7,55,55.081479000000002,-6.974270000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6527,C6527,-7,55,55.090460999999998,-6.974040000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6528,C6528,-7,55,55.099443000000001,-6.973810000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6529,C6529,-7,55,55.108424999999997,-6.973580000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6530,C6530,-7,55,55.117407000000000,-6.973349000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6531,C6531,-7,55,55.126389000000003,-6.973119000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6532,C6532,-7,55,55.135370999999999,-6.972888000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6533,C6533,-7,55,55.144353000000002,-6.972658000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6534,C6534,-7,55,55.153334999999998,-6.972427000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6535,C6535,-7,55,55.162317000000002,-6.972196000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6538,C6538,-7,55,55.189262999999997,-6.971502000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6539,C6539,-7,55,55.198244000000003,-6.971271000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6551,H6551,-7,54,54.407783999999999,-6.991156000000000,0,0,4000.000000000000000,1000000.000000000000000
J,6551,J6551,-5,54,54.385111999999999,-5.452113000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6552,H6552,-7,54,54.416767000000000,-6.990935000000000,0,0,4000.000000000000000,1000000.000000000000000
J,6552,J6552,-5,54,54.394088000000004,-5.451557000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6553,H6553,-7,54,54.425750000000001,-6.990715000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6554,H6554,-7,54,54.434733000000001,-6.990494000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6555,H6555,-7,54,54.443716000000002,-6.990273000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6556,H6556,-7,54,54.452699000000003,-6.990052000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6557,H6557,-7,54,54.461682000000003,-6.989831000000000,0,0,4000.000000000000000,1000000.000000000000000
J,6557,J6557,-5,54,54.438966000000001,-5.448770000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6558,H6558,-7,54,54.470664999999997,-6.989609000000000,0,0,4000.000000000000000,1000000.000000000000000
J,6558,J6558,-5,54,54.447941999999998,-5.448212000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6559,H6559,-7,54,54.479647999999997,-6.989388000000000,0,0,4000.000000000000000,1000000.000000000000000
J,6559,J6559,-5,54,54.456916999999997,-5.447653000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6560,H6560,-7,54,54.488630999999998,-6.989166000000000,0,0,4000.000000000000000,1000000.000000000000000
J,6560,J6560,-5,54,54.465893000000001,-5.447094000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6561,H6561,-7,54,54.497613999999999,-6.988945000000000,0,0,4000.000000000000000,1000000.000000000000000
J,6561,J6561,-5,54,54.474868000000001,-5.446535000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6562,H6562,-7,55,54.506596999999999,-6.988723000000000,0,0,4000.000000000000000,1000000.000000000000000
J,6562,J6562,-5,54,54.483843999999998,-5.445975000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6563,H6563,-7,55,54.515580000000000,-6.988501000000000,0,0,4000.000000000000000,1000000.000000000000000
J,6563,J6563,-5,54,54.492818999999997,-5.445416000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6564,H6564,-7,55,54.524563000000001,-6.988279000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6565,H6565,-7,55,54.533546000000001,-6.988057000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6566,H6566,-7,55,54.542529000000002,-6.987834000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6567,H6567,-7,55,54.551512000000002,-6.987612000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6568,H6568,-7,55,54.560495000000003,-6.987389000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6569,H6569,-7,55,54.569477999999997,-6.987167000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6570,H6570,-7,55,54.578460999999997,-6.986944000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6571,H6571,-7,55,54.587443000000000,-6.986721000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6572,H6572,-7,55,54.596426000000001,-6.986498000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6573,H6573,-7,55,54.605409000000002,-6.986275000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6574,H6574,-7,55,54.614392000000002,-6.986052000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6575,H6575,-7,55,54.623375000000003,-6.985828000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6576,H6576,-7,55,54.632356999999999,-6.985605000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6577,H6577,-7,55,54.641340000000000,-6.985381000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6578,H6578,-7,55,54.650323000000000,-6.985157000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6579,H6579,-7,55,54.659306000000001,-6.984934000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6580,H6580,-7,55,54.668287999999997,-6.984710000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6581,H6581,-7,55,54.677270999999998,-6.984485000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6582,H6582,-7,55,54.686253999999998,-6.984261000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6583,H6583,-7,55,54.695236999999999,-6.984037000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6584,H6584,-7,55,54.704219000000002,-6.983812000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6585,H6585,-7,55,54.713202000000003,-6.983588000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6586,H6586,-7,55,54.722185000000003,-6.983363000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6587,H6587,-7,55,54.731166999999999,-6.983138000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6588,H6588,-7,55,54.740150000000000,-6.982913000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6589,H6589,-7,55,54.749132000000003,-6.982688000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6590,H6590,-7,55,54.758114999999997,-6.982463000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6591,H6591,-7,55,54.767097000000000,-6.982237000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6592,H6592,-7,55,54.776080000000000,-6.982012000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6593,H6593,-7,55,54.785063000000001,-6.981786000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6594,H6594,-7,55,54.794044999999997,-6.981560000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6595,H6595,-7,55,54.803027999999998,-6.981334000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6596,H6596,-7,55,54.812010000000001,-6.981109000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6597,H6597,-7,55,54.820993000000001,-6.980882000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6598,H6598,-7,55,54.829974999999997,-6.980656000000000,0,0,4000.000000000000000,1000000.000000000000000
H,6599,H6599,-7,55,54.838957999999998,-6.980430000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6600,C6600,-7,55,54.847808000000001,-6.964637000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6601,C6601,-7,55,54.856791000000001,-6.964407000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6602,C6602,-7,55,54.865772999999997,-6.964176000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6603,C6603,-7,55,54.874755000000000,-6.963946000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6604,C6604,-7,55,54.883738000000001,-6.963716000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6605,C6605,-7,55,54.892719999999997,-6.963485000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6606,C6606,-7,55,54.901702000000000,-6.963254000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6607,C6607,-7,55,54.910685000000001,-6.963023000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6608,C6608,-7,55,54.919666999999997,-6.962792000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6609,C6609,-7,55,54.928649000000000,-6.962561000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6610,C6610,-7,55,54.937632000000001,-6.962330000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6611,C6611,-7,55,54.946613999999997,-6.962099000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6612,C6612,-7,55,54.955596000000000,-6.961867000000000,0,0,4000.000000000000000,1000000.000000000000000
C,6613,C6613,-7,55,54.964578000000003,-6.961636000000000,0,0,4000.000000000000000,1000000.000000000000000
